"Customer ID","Age","Gender","Purchase Amount (USD)","Item Purchased","Category","Size","Color","Season","Location","Frequency of Purchases","Previous Purchases","Shipping Type","Payment Method","Promo Code Used","Subscription Status","Rating Category","Rating"
"3122","63","Female","38","Hoodie","Clothing","L","Black","Fall","Louisiana","Weekly","16","Standard","Venmo","False","False","Low","2.6"
"3123","23","Female","45","Socks","Clothing","M","Pink","Fall","Georgia","Fortnightly","34","Express","Credit Card","False","False","Low","3.0"
"3124","57","Female","77","Handbag","Accessories","Xl","Red","Fall","Iowa","Bi-Weekly","40","Next Day Air","Venmo","False","False","Low","3.3"
"3125","57","Female","51","Jewelry","Accessories","M","Peach","Summer","California","Every 3 Months","4","Standard","Cash","False","False","Low","3.4"
"3126","33","Female","26","Coat","Outerwear","L","Lavender","Spring","Oregon","Quarterly","3","Standard","Cash","False","False","Medium","4.0"
"3127","57","Female","76","Sunglasses","Accessories","L","Lavender","Winter","Maine","Bi-Weekly","28","Store Pickup","Bank Transfer","False","False","Low","2.6"
"3128","55","Female","94","Gloves","Accessories","M","Beige","Winter","Louisiana","Every 3 Months","43","Free Shipping","Credit Card","False","False","Low","3.4"
"3129","65","Female","32","Jacket","Outerwear","S","Indigo","Fall","Arkansas","Annually","20","Standard","Cash","False","False","Medium","4.4"
"3130","60","Female","20","Sandals","Footwear","S","Cyan","Summer","Maryland","Every 3 Months","40","Express","Venmo","False","False","High","4.7"
"3131","52","Female","20","Pants","Clothing","M","Yellow","Summer","Vermont","Every 3 Months","34","Store Pickup","Venmo","False","False","Medium","4.5"
"3132","34","Female","59","Jacket","Outerwear","M","Peach","Fall","North Dakota","Every 3 Months","11","Store Pickup","Bank Transfer","False","False","Low","2.9"
"3133","33","Female","97","Sweater","Clothing","M","Yellow","Summer","Michigan","Quarterly","26","Express","Cash","False","False","Medium","4.2"
"3134","58","Female","68","T-Shirt","Clothing","M","Orange","Spring","Arkansas","Bi-Weekly","29","Next Day Air","Cash","False","False","Medium","4.1"
"3135","35","Female","66","Boots","Footwear","L","Gray","Spring","Kentucky","Weekly","47","Store Pickup","Bank Transfer","False","False","Medium","4.4"
"3136","68","Female","85","Shoes","Footwear","L","Yellow","Spring","Indiana","Fortnightly","48","Free Shipping","Venmo","False","False","High","4.7"
"3137","58","Female","32","Skirt","Clothing","M","Gray","Fall","Minnesota","Bi-Weekly","29","Next Day Air","Cash","False","False","Low","3.1"
"3138","34","Female","44","Coat","Outerwear","M","Turquoise","Spring","Louisiana","Monthly","14","2-Day Shipping","Bank Transfer","False","False","Low","2.7"
"3139","47","Female","95","Blouse","Clothing","L","Gray","Fall","Kentucky","Every 3 Months","40","Next Day Air","Cash","False","False","High","4.6"
"3140","35","Female","85","Sunglasses","Accessories","M","Olive","Winter","Georgia","Weekly","4","Next Day Air","Venmo","False","False","Medium","4.4"
"3141","34","Female","44","Gloves","Accessories","Xl","Peach","Summer","Alaska","Weekly","37","Free Shipping","Bank Transfer","False","False","High","4.6"
"3142","36","Female","30","Sunglasses","Accessories","S","Peach","Winter","Mississippi","Bi-Weekly","47","Express","Credit Card","False","False","High","4.9"
"3143","23","Female","21","Sneakers","Footwear","L","Magenta","Winter","Kansas","Quarterly","1","2-Day Shipping","Venmo","False","False","Medium","4.0"
"3144","68","Female","22","Hoodie","Clothing","M","Purple","Summer","Arizona","Quarterly","26","Store Pickup","Cash","False","False","Low","2.9"
"3145","23","Female","70","Boots","Footwear","L","Beige","Spring","Maine","Quarterly","12","Free Shipping","Debit Card","False","False","Low","2.6"
"3146","57","Female","29","Handbag","Accessories","Xl","Purple","Spring","Texas","Fortnightly","16","Standard","Paypal","False","False","High","4.6"
"3147","21","Female","83","Shirt","Clothing","S","Yellow","Winter","Virginia","Annually","19","Free Shipping","Paypal","False","False","High","4.9"
"3148","45","Female","99","Sweater","Clothing","M","Pink","Winter","North Dakota","Weekly","21","Express","Credit Card","False","False","Medium","4.3"
"3149","37","Female","35","Shorts","Clothing","L","Purple","Fall","West Virginia","Weekly","15","Free Shipping","Venmo","False","False","Medium","4.3"
"3150","18","Female","40","Belt","Accessories","M","Lavender","Winter","North Carolina","Annually","9","Free Shipping","Venmo","False","False","High","4.6"
"3151","55","Female","25","Blouse","Clothing","M","Peach","Spring","Georgia","Bi-Weekly","7","Express","Bank Transfer","False","False","Low","2.6"
"3152","52","Female","64","T-Shirt","Clothing","L","Orange","Fall","New Mexico","Quarterly","47","2-Day Shipping","Bank Transfer","False","False","Low","3.1"
"3153","49","Female","90","Belt","Accessories","M","Red","Fall","North Carolina","Monthly","17","Store Pickup","Paypal","False","False","Low","3.1"
"3154","56","Female","88","Socks","Clothing","L","Red","Fall","Alabama","Fortnightly","46","Next Day Air","Venmo","False","False","Low","3.1"
"3155","27","Female","55","Belt","Accessories","M","Gold","Winter","Connecticut","Quarterly","32","Standard","Cash","False","False","Medium","4.4"
"3156","22","Female","90","Handbag","Accessories","M","Brown","Fall","Montana","Annually","34","Free Shipping","Cash","False","False","Medium","4.3"
"3157","18","Female","50","Shirt","Clothing","M","Black","Winter","Montana","Monthly","18","2-Day Shipping","Cash","False","False","Low","3.1"
"3158","21","Female","34","Belt","Accessories","L","Red","Fall","Maine","Fortnightly","5","Store Pickup","Debit Card","False","False","Low","3.1"
"3159","30","Female","77","Jewelry","Accessories","M","Gray","Winter","Mississippi","Monthly","44","2-Day Shipping","Credit Card","False","False","High","4.9"
"3160","62","Female","89","Hat","Accessories","L","Pink","Winter","Louisiana","Quarterly","4","Store Pickup","Bank Transfer","False","False","Low","2.9"
"3161","28","Female","87","Backpack","Accessories","Xl","Turquoise","Fall","Nebraska","Fortnightly","37","Next Day Air","Cash","False","False","Medium","3.8"
"3162","66","Female","77","Dress","Clothing","S","Charcoal","Winter","Massachusetts","Monthly","43","2-Day Shipping","Cash","False","False","Medium","4.2"
"3163","66","Female","85","Shoes","Footwear","L","Blue","Winter","Wisconsin","Quarterly","28","Standard","Bank Transfer","False","False","Medium","3.9"
"3164","49","Female","66","Pants","Clothing","Xl","Turquoise","Summer","Nebraska","Monthly","36","Express","Cash","False","False","Low","2.8"
"3165","40","Female","32","Dress","Clothing","L","Silver","Winter","Arizona","Annually","16","Standard","Credit Card","False","False","Low","2.6"
"3166","49","Female","92","Jacket","Outerwear","M","Lavender","Spring","Hawaii","Every 3 Months","38","Store Pickup","Bank Transfer","False","False","Low","3.0"
"3167","19","Female","80","Shirt","Clothing","M","Gold","Winter","Georgia","Fortnightly","37","Next Day Air","Bank Transfer","False","False","Low","2.7"
"3168","24","Female","78","Dress","Clothing","M","Blue","Fall","Oregon","Bi-Weekly","9","2-Day Shipping","Cash","False","False","Low","2.8"
"3169","31","Female","24","Jeans","Clothing","M","Orange","Spring","Montana","Fortnightly","14","2-Day Shipping","Paypal","False","False","Low","2.9"
"3170","35","Female","59","T-Shirt","Clothing","M","White","Fall","Georgia","Weekly","3","Free Shipping","Venmo","False","False","Medium","3.8"
"3171","65","Female","41","Sunglasses","Accessories","Xl","Charcoal","Spring","Rhode Island","Fortnightly","10","Express","Credit Card","False","False","Medium","4.4"
"3172","68","Female","26","Jewelry","Accessories","M","Maroon","Spring","Tennessee","Bi-Weekly","26","Express","Bank Transfer","False","False","Low","3.1"
"3173","57","Female","52","Socks","Clothing","M","Olive","Fall","Missouri","Bi-Weekly","30","Standard","Debit Card","False","False","Medium","3.7"
"3174","69","Female","46","Skirt","Clothing","L","Teal","Summer","Washington","Fortnightly","32","Next Day Air","Paypal","False","False","High","4.9"
"3175","45","Female","52","Pants","Clothing","L","Orange","Winter","Oklahoma","Monthly","35","Store Pickup","Paypal","False","False","Medium","3.8"
"3176","35","Female","42","Socks","Clothing","M","Maroon","Fall","Connecticut","Every 3 Months","26","Store Pickup","Debit Card","False","False","Low","3.4"
"3177","36","Female","37","Sandals","Footwear","Xl","Turquoise","Spring","Arkansas","Monthly","39","2-Day Shipping","Credit Card","False","False","High","4.6"
"3178","55","Female","52","Belt","Accessories","L","Beige","Fall","Missouri","Monthly","31","Standard","Credit Card","False","False","Low","3.2"
"3179","66","Female","34","Sandals","Footwear","L","Beige","Spring","Washington","Annually","28","Free Shipping","Credit Card","False","False","Low","2.7"
"3180","57","Female","88","Shorts","Clothing","M","Olive","Spring","Idaho","Bi-Weekly","12","Free Shipping","Debit Card","False","False","Medium","4.3"
"3181","18","Female","88","Handbag","Accessories","L","Turquoise","Fall","Montana","Weekly","46","Standard","Paypal","False","False","Medium","3.8"
"3182","31","Female","51","Jacket","Outerwear","M","Charcoal","Summer","Montana","Every 3 Months","27","Free Shipping","Paypal","False","False","Medium","4.4"
"3183","50","Female","97","Sunglasses","Accessories","L","Green","Fall","Georgia","Annually","4","Free Shipping","Credit Card","False","False","Medium","3.6"
"3184","50","Female","56","Sneakers","Footwear","M","Green","Winter","Mississippi","Every 3 Months","14","Standard","Cash","False","False","Low","3.5"
"3185","61","Female","53","Sweater","Clothing","L","Green","Spring","Hawaii","Quarterly","30","2-Day Shipping","Venmo","False","False","Medium","4.2"
"3186","52","Female","71","Skirt","Clothing","L","Gold","Fall","Ohio","Annually","6","Express","Paypal","False","False","High","4.7"
"3187","38","Female","93","Jewelry","Accessories","S","Cyan","Winter","Virginia","Annually","43","Store Pickup","Venmo","False","False","High","4.8"
"3188","67","Female","72","Blouse","Clothing","L","Indigo","Winter","Texas","Weekly","28","Free Shipping","Debit Card","False","False","Low","3.2"
"3189","42","Female","59","Blouse","Clothing","M","Lavender","Winter","Vermont","Monthly","39","Standard","Bank Transfer","False","False","Low","3.5"
"3190","25","Female","87","Boots","Footwear","M","Beige","Summer","Kansas","Bi-Weekly","30","Store Pickup","Paypal","False","False","Medium","4.2"
"3191","41","Female","78","Jeans","Clothing","S","Purple","Fall","California","Fortnightly","5","Free Shipping","Credit Card","False","False","Low","3.4"
"3192","62","Female","68","Hoodie","Clothing","Xl","Maroon","Winter","Mississippi","Every 3 Months","42","Store Pickup","Credit Card","False","False","High","4.7"
"3193","19","Female","76","Sweater","Clothing","S","Maroon","Fall","Iowa","Fortnightly","20","Free Shipping","Cash","False","False","Low","3.0"
"3194","63","Female","99","Gloves","Accessories","L","Teal","Winter","Virginia","Fortnightly","35","Express","Credit Card","False","False","Medium","4.0"
"3195","43","Female","52","Sneakers","Footwear","L","Gold","Summer","Maryland","Bi-Weekly","10","Standard","Credit Card","False","False","High","4.6"
"3196","68","Female","58","Sunglasses","Accessories","S","Red","Spring","Missouri","Quarterly","36","Next Day Air","Credit Card","False","False","High","4.9"
"3197","24","Female","59","Belt","Accessories","L","Maroon","Winter","Wisconsin","Fortnightly","21","Express","Debit Card","False","False","Low","2.8"
"3198","27","Female","71","Sweater","Clothing","M","Teal","Spring","Maine","Every 3 Months","29","Free Shipping","Credit Card","False","False","Low","3.2"
"3199","61","Female","94","Gloves","Accessories","L","Peach","Winter","Pennsylvania","Weekly","39","Free Shipping","Debit Card","False","False","Low","2.8"
"3200","59","Female","40","Handbag","Accessories","Xl","Pink","Winter","Maine","Monthly","16","Express","Paypal","False","False","Medium","4.2"
"3201","67","Female","24","Socks","Clothing","L","Black","Spring","Missouri","Monthly","32","Free Shipping","Credit Card","False","False","High","4.8"
"3202","46","Female","38","Pants","Clothing","S","Indigo","Fall","Vermont","Monthly","34","2-Day Shipping","Cash","False","False","Low","2.8"
"3203","65","Female","37","Scarf","Accessories","L","Green","Fall","Wisconsin","Annually","38","Standard","Venmo","False","False","Medium","4.5"
"3204","63","Female","29","Coat","Outerwear","L","Teal","Spring","New Jersey","Annually","14","Express","Venmo","False","False","Medium","4.1"
"3205","57","Female","92","Jacket","Outerwear","Xl","Lavender","Fall","New Mexico","Bi-Weekly","23","Free Shipping","Debit Card","False","False","Medium","4.3"
"3206","40","Female","24","Hoodie","Clothing","Xl","Magenta","Fall","Colorado","Every 3 Months","50","2-Day Shipping","Bank Transfer","False","False","Medium","4.4"
"3207","36","Female","52","Boots","Footwear","M","Brown","Winter","California","Monthly","49","Free Shipping","Paypal","False","False","Low","3.0"
"3208","67","Female","29","Socks","Clothing","Xl","Beige","Summer","Arizona","Annually","14","Next Day Air","Paypal","False","False","Low","2.7"
"3209","61","Female","30","Jewelry","Accessories","L","Indigo","Winter","Indiana","Weekly","42","2-Day Shipping","Paypal","False","False","Low","3.3"
"3210","64","Female","31","Shoes","Footwear","L","Peach","Fall","Arkansas","Annually","39","Standard","Debit Card","False","False","Medium","4.3"
"3211","30","Female","67","Socks","Clothing","M","Magenta","Summer","Nevada","Bi-Weekly","43","Express","Venmo","False","False","Low","2.9"
"3212","53","Female","65","Pants","Clothing","L","Turquoise","Winter","Rhode Island","Monthly","12","Standard","Cash","False","False","High","4.9"
"3213","27","Female","22","Sneakers","Footwear","M","Indigo","Winter","Wyoming","Weekly","21","2-Day Shipping","Debit Card","False","False","Medium","3.6"
"3214","27","Female","56","Sunglasses","Accessories","M","Brown","Winter","Texas","Monthly","33","Standard","Credit Card","False","False","Low","3.3"
"3215","53","Female","78","Skirt","Clothing","M","Yellow","Spring","Washington","Annually","6","Free Shipping","Debit Card","False","False","Low","3.1"
"3216","34","Female","90","Coat","Outerwear","M","Magenta","Summer","Rhode Island","Every 3 Months","10","Free Shipping","Paypal","False","False","Low","2.7"
"3217","39","Female","85","Hoodie","Clothing","S","Olive","Winter","Illinois","Weekly","18","Next Day Air","Cash","False","False","Low","3.4"
"3218","44","Female","58","Sunglasses","Accessories","M","Silver","Fall","Oregon","Weekly","46","Express","Venmo","False","False","Low","3.4"
"3219","37","Female","34","Skirt","Clothing","M","Teal","Fall","Florida","Monthly","49","Express","Paypal","False","False","Medium","3.9"
"3220","57","Female","40","Coat","Outerwear","L","White","Summer","Kansas","Weekly","39","2-Day Shipping","Credit Card","False","False","Low","3.5"
